Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Mexico,MEX,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,60.62109,60.75474,..,59.70214,..,62.14567,62.08644,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.75088,62.87783,62.61978,63.24843,63.45307,66.04387,66.43614,66.53172,66.53473,66.40261,66.51758,66.64911,66.86117,67.1352,..,..,..
Mexico,MEX,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.77072,79.69977,80.36784,..,81.896,..,88.4342,89.21189,91.39201,92.07787,92.8159,93.13615,93.35749,93.89219,93.78152,94.33598,94.72902,95.70571,96.29303,96.10331,..,..,..
Mexico,MEX,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.77286,85.36392,86.01579,..,86.37904,..,91.6781,92.00894,94.08076,94.52016,95.37538,95.42928,95.30264,95.48848,94.7039,95.3849,95.87122,96.98848,97.40805,96.98047,..,..,..
Mexico,MEX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,..,..,..,..,..,..,14.2,17.4,18.2,16,16,16,22.6,22.6,24.2,22.6,23.2,23.2,27.6,26.2,26.2,36.8,36.8,37.4,42.4
Mexico,MEX,Proportion of women in ministerial level positions (%),SG.GEN.MNST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.4,..,..,15.8,..,10.5,..,21.1,..,17.6,17.6
Mexico,MEX,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.26588,2.31209,2.53738,3.00129,..,3.65051,3.86743,..,..,3.52947,3.6621,4.13411,4.42832,4.63847,5.18674,4.80018,4.90795,4.74132,4.73198,4.85821,5.21749,5.19197,5.1462,..,..,..,..
Mexico,MEX,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.8820007309305,40.355027780025,41.2249698126701,42.3212159233061,43.5349933978137,45.7177332066124,45.6077042380232,47.6133652420457,47.255366386637,46.6907339945903,47.4514535801813,46.8864478760055,47.9754582504553,47.7132234191287,50.1844990228181,50.8663328240146,51.7791420404166,52.8325161800484,53.6374855961074,53.7013812746507,54.4099369404478,54.4080603686881,56.25,56.445553958486,56.445553958486,..
Mexico,MEX,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.3526561256941,..,..,..,..,..,..,..,42.8223869461983,..,28.6092720284367,40.428062564665,41.1834310497757,42.1176461612476,43.1116396113104,45.4106245027764,45.4106245027764,47.4820116901716,47.1223003813324,46.3768117277427,47.5550123161554,46.855734543726,47.8314745152687,47.6846029368108,50.1240723209821,50.7518777583654,51.672865352999,52.8678343382508,53.4912757584826,53.6895694429737,54.3505634495253,54.4061261989501,56.0606101473648,56.2340987544577,55.3708451749931,..
Mexico,MEX,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,111.764704232397,120,129.166657560402,126.984123139635,165.934063170126,161.333338419596,187.500003193106,168.627461613439,210.344817380418,140.000004238552,178.37837350203,163.265302944859,162.745104822366,180.000003178915,121.666669845581,138.888886436023,120.967745656898,135.483868982988,109.278356596924,112.222226460774,109.374995653828,108.695654427397,125.581391996278,118.279567466663,..
Mexico,MEX,Ratio of female to male youth unemployment rate (%) (national estimate),SL.UEM.1524.FM.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,206.249993946403,..,..,111.538469297646,121.999998092651,130.612244302161,127.69231062669,166.304353347123,161.842109803678,187.500003193106,167.307694776524,210.344817380418,140.909083520086,176.315786666818,164.583328780201,162.745104822366,179.661020510705,121.311478869821,137.037036382939,120.967745656898,135.483868982988,108.247424808923,109.999995761447,109.473680195056,107.692305273861,123.529411764706,111.956526133424,..
Mexico,MEX,"Received domestic remittances in the past year, female (% age 15+) [w2]",WP14934.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.08694,..
Mexico,MEX,"Received domestic remittances in the past year, male (% age 15+) [w2]",WP14934.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.19569,..
Mexico,MEX,"Received government transfers in the past year, female (% age 15+) [w2]",WP15177.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.63394,..
Mexico,MEX,"Received government transfers in the past year, male (% age 15+) [w2]",WP15177.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.44396,..
Mexico,MEX,"Received payments for agricultural products in the past year, female (% age 15+) [w2]",WP15184.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.598758,..
Mexico,MEX,"Received payments for agricultural products in the past year, male (% age 15+) [w2]",WP15184.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.15915,..
Mexico,MEX,"Received wages in the past year, female (% age 15+) [w2]",WP14944.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.33293,..
Mexico,MEX,"Received wages in the past year, male (% age 15+) [w2]",WP14944.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.92207,..
Mexico,MEX,"Rural population, female (% of total)",SP.RUR.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.4259722538094,..,..,..,..,15.3095299255073,..,..,..,..,14.0920338766453,..,..,..,..,13.4319439785307,..,..,..,..,12.8299670754953,..,..,..,..,12.1419282592205,..,..,..,..,11.2863274689106,..,..,..,..,..
Mexico,MEX,"Rural population, male (% of total)",SP.RUR.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.2347623379577,..,..,..,..,15.7410737220652,..,..,..,..,14.489352556432,..,..,..,..,13.20026836632,..,..,..,..,12.4477732637619,..,..,..,..,11.5495069176029,..,..,..,..,10.888485485978,..,..,..,..,..
Mexico,MEX,"Saved any money in the past year, female (% age 15+)",WP11645.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.37495,..,..,..,..
Mexico,MEX,"Saved any money in the past year, female (% age 15+) [w2]",WP14914_6.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.15088,..
Mexico,MEX,"Saved any money in the past year, male (% age 15+)",WP11645.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.99623,..,..,..,..
Mexico,MEX,"Saved any money in the past year, male (% age 15+) [w2]",WP14914_6.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.90228,..
Mexico,MEX,"Saved at a financial institution, female (% age 15+) [ts]",WP_time_04.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.403767,..,..,12.76527,..
Mexico,MEX,"Saved at a financial institution, male (% age 15+) [ts]",WP_time_04.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.064397,..,..,16.31653,..
Mexico,MEX,"Saved for education or school fees, female (% age 15+) [w2]",WP15164.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.19351,..
Mexico,MEX,"Saved for education or school fees, male (% age 15+) [w2]",WP15164.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.86796,..
Mexico,MEX,"Saved for emergencies, female (% age 15+) [w1]",WP11647.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.77117,..,..,..,..
Mexico,MEX,"Saved for emergencies, male (% age 15+) [w1]",WP11647.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.80646,..,..,..,..
Mexico,MEX,"Saved for future expenses, female (% age 15+) [w1]",WP11646.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.45455,..,..,..,..
Mexico,MEX,"Saved for future expenses, male (% age 15+) [w1]",WP11646.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.89643,..,..,..,..
Mexico,MEX,"Saved for old age, female (% age 15+) [w2]",WP14912.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.69528,..
Mexico,MEX,"Saved for old age, male (% age 15+) [w2]",WP14912.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.22879,..
Mexico,MEX,"Saved to start, operate, or expand a farm or business, female (% age 15+) [w2]",WP14911.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.94945,..
Mexico,MEX,"Saved to start, operate, or expand a farm or business, male (% age 15+) [w2]",WP14911.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.68083,..
Mexico,MEX,"Saved using a savings club or a person outside the family, female (% age 15+) [ts]",WP_time_05.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.485337,..,..,16.17191,..
Mexico,MEX,"Saved using a savings club or a person outside the family, male (% age 15+) [ts]",WP_time_05.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.455803,..,..,19.02265,..
Mexico,MEX,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.94006,0.9103,..,0.94198,0.92665,0.92788,0.95827,0.94664,0.97314,0.98639,0.97737,0.97628,0.96002,0.96211,0.97264,0.97343,0.97148,0.96879,0.96867,0.96159,0.96906,0.97017,0.97131,0.96736,0.97128,0.97084,0.97297,0.97681,0.98111,0.98492,0.98638,0.9864,0.98598,0.9862,0.98412,0.9835,0.98422,0.9848,0.98645,0.98896,0.99083,0.99299,0.99366,..,..
Mexico,MEX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.8855,0.87244,..,0.8906,0.87355,0.86284,0.91715,0.91772,0.93134,0.9418,0.95177,0.95306,0.94089,0.94773,0.94945,0.96294,0.96517,0.96608,0.97081,0.96801,0.97554,0.96643,0.97398,0.97551,0.98049,0.97896,0.97844,0.98393,0.99184,0.99969,1.00744,1.01662,1.02861,1.02622,1.02632,1.02902,1.03028,1.03239,1.0339,1.03189,1.02977,1.02916,1.02584,..,..
Mexico,MEX,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,98.72094,99.10201,..,105.59258,103.87513,105.05889,109.95745,109.0465,114.60682,115.63698,115.05256,113.71231,112.16953,112.28141,111.73495,111.81472,111.61634,110.42866,110.01179,108.55331,108.23723,108.23109,108.19844,107.69435,107.82769,107.15376,106.43824,105.70536,105.475,105.42443,105.02952,104.82087,104.38046,103.36731,102.18053,100.88519,100.81082,101.06068,102.19383,102.82263,103.54855,104.27643,103.98692,..,..
Mexico,MEX,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,78.88157,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.55162,95.65457,96.30179,96.74195,96.90234,97.18463,96.61241,95.69608,94.59495,93.68694,93.5262,93.4714,94.03171,94.85601,95.71701,96.32922,95.96364,..,..
Mexico,MEX,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,105.0152,108.86742,..,112.09624,112.09746,113.22525,114.74625,115.19347,117.7699,117.23308,117.71647,116.47539,116.84133,116.70318,114.87821,114.8665,114.89342,113.98644,113.56961,112.88924,111.69269,111.55838,111.39398,111.32833,111.01563,110.37177,109.39486,108.2152,107.50533,107.0391,106.47937,106.26656,105.8647,104.81427,103.82977,102.57729,102.4274,102.62001,103.59751,103.97092,104.50661,105.01303,104.65037,..,..
Mexico,MEX,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..,..,..,..,..,..,..,..,..,..,..,80.04994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.47003,95.36487,95.84415,96.1562,96.29541,96.65878,96.17672,95.25062,94.29962,93.4121,93.30956,93.3353,93.80802,94.4911,95.17428,95.69191,95.27877,..,..
Mexico,MEX,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.63256,0.70156,..,0.69433,0.68709,0.6575,0.79094,0.83359,0.81128,0.8188,0.88681,0.89936,0.89968,0.91971,0.90227,0.9462,0.95806,0.96703,0.98256,0.98964,0.99826,0.96731,0.98864,1.00088,1.00604,0.99972,0.99398,1.0019,1.01558,1.02868,1.04465,1.06603,1.09438,1.08561,1.08754,1.09282,1.09364,1.09647,1.09846,1.08933,1.08134,1.07603,1.06611,..,..
Mexico,MEX,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,16.36602,18.8096,..,23.13209,24.94976,27.17327,32.837,35.32478,37.77628,40.39318,45.37748,49.81639,51.62341,53.41882,52.33431,53.88263,53.67776,53.37031,53.30838,52.40144,51.79128,51.14775,52.5211,54.48275,56.97339,59.39209,61.65268,65.47472,68.0051,70.90905,73.04302,76.21089,80.84235,81.83457,82.61874,84.56791,85.54561,87.16186,86.51653,86.80646,86.8435,88.26031,89.86803,..,..
Mexico,MEX,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.27528,54.55146,..,59.56517,62.54679,64.42344,66.04566,67.34266,68.62865,69.28522,69.11733,68.81027,68.54618,68.77883,..,..,..
Mexico,MEX,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,25.87251,26.81102,..,33.31565,36.31226,41.32827,41.51659,42.37692,46.56399,49.33226,51.16958,55.39069,57.3798,58.08255,58.00283,56.94655,56.02775,55.18983,54.25436,52.94998,51.88178,52.87609,53.12461,54.43504,56.63112,59.4086,62.02625,65.35071,66.96192,68.93225,69.92132,71.49055,73.87036,75.38113,75.96872,77.38481,78.2213,79.49299,78.76181,79.68779,80.31129,82.02438,84.29542,..,..
Mexico,MEX,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.95245,54.73276,..,57.81188,59.95765,61.33566,62.40024,63.28477,64.30094,64.89706,64.86161,65.16924,65.33892,66.08437,..,..,..
Mexico,MEX,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.25705,0.28203,..,..,..,..,0.37077,0.402,..,0.46726,0.48599,0.51221,0.5427,0.5514,..,..,..,..,..,..,..,..,0.82219,0.85272,0.87585,0.90226,0.91266,0.9229,0.92922,0.94248,0.95308,0.9673,0.98376,1.00126,1.01875,1.02527,1.0332,1.03799,1.04042,1.03405,1.02509,1.01562,1.00553,..,..
Mexico,MEX,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,2.15122,2.48426,..,..,..,..,5.11744,6.08557,..,8.3506,9.10173,9.84306,10.41947,10.87732,..,..,..,..,..,..,..,..,11.81786,12.24439,12.78973,13.94461,14.85363,16.09194,17.21334,18.51123,19.38633,20.49053,21.54891,22.57644,23.33598,23.90479,24.54144,25.21622,25.69959,26.61178,27.37841,28.53048,29.29039,..,..
Mexico,MEX,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,8.36885,8.8084,..,..,..,..,13.80202,15.13827,..,17.87154,18.72831,19.21697,19.19925,19.72688,..,..,..,..,..,..,..,..,14.37362,14.35929,14.60264,15.45513,16.27518,17.43637,18.52446,19.64089,20.34078,21.18327,21.90466,22.54805,22.90652,23.31554,23.75286,24.29321,24.70125,25.73545,26.70821,28.09173,29.12939,..,..
Mexico,MEX,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,38.4809,40.9771,..,40.74992,40.50299,39.44641,43.93464,45.22144,44.53207,44.73983,46.69996,47.05282,47.06361,47.61204,47.12839,48.30115,48.60866,48.84461,49.2493,49.43689,49.66026,48.84902,49.35781,49.61571,49.67996,49.44512,49.36444,49.60433,49.94828,50.22319,50.51124,50.89446,51.45495,51.18485,51.18297,51.28009,51.31241,51.39835,51.46451,51.27854,51.11628,51.02037,50.80433,..,..
Mexico,MEX,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.52307,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.80877,43.96021,36.96514,44.81927,45.15132,46.04339,46.55667,46.91892,47.31125,47.85576,48.26883,48.83522,49.25707,49.62126,..,..,..
Mexico,MEX,"Self-employed, female (% of females employed)",SL.EMP.SELF.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.3999996185303,37.7999992370605,39.2999992370605,41,42.5999984741211,40.5,38.9000015258789,41.2999992370605,38.4000015258789,37.7999992370605,35.2000007629395,35.5999984741211,36.5999984741211,36.7000007629395,37.0999984741211,35.2999992370605,34.5999984741211,34.7000007629395,34.7000007629395,34.4000015258789,35.5,34.7000007629395,35.0999984741211,33.7999992370605,..,..
Mexico,MEX,"Self-employed, male (% of males employed)",SL.EMP.SELF.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.5,46.7999992370605,45.9000015258789,45,44.2000007629395,41.5999984741211,40.5999984741211,40.7999992370605,38.7000007629395,38.0999984741211,36.4000015258789,36.9000015258789,36.9000015258789,36.5,36.2000007629395,35.7000007629395,34.4000015258789,34.0999984741211,33.5,33.4000015258789,34.2000007629395,33.0999984741211,32.7999992370605,32.5,..,..
Mexico,MEX,"Sent domestic remittances in the past year, female (% age 15+) [w2]",WP14928.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.11181,..
Mexico,MEX,"Sent domestic remittances in the past year, male (% age 15+) [w2]",WP14928.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.17731,..
Mexico,MEX,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..,1.05,..,..,..,..,1.05,..,..,..,..,1.05,..,..,..,..,1.05,..,..,..,..,1.05,..,..,..,..,1.05,..,..,1.05,..,1.05,..,..,..,..,1.05,..,..,..,..,1.05,..,..,..,..,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,..
Mexico,MEX,Share of women employed in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.5,..,34.9,..,36.1,36.2,36.3,36.4,36.4,37.3,37.3,37.5,36.9,37.5,39.1,39.3,39.4,39.4,39.7,39.4,39.6,40,40.3,..,..
Mexico,MEX,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3,..,..,..,..,10.5,..,..,..,..,8.4,..,7.6,..,..,..
Mexico,MEX,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.6,..,..,..,..,30.2,..,..,..,..,25.1,..,23.3,..,..,..
Mexico,MEX,Spousal physical or sexual violence in last 12 months (%),SG.VAW.MARR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Tertiary education, teachers (% female)",SE.TER.TCHR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Time-related underemployment, (% of employment)",SL.EMP.UNDR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Time-related underemployment, female (% of employment)",SL.EMP.UNDR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Time-related underemployment, male (% of employment)",SL.EMP.UNDR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Total enrollment, primary, female (% net)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..,..,78.88157,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.55162,95.65457,98.67205,99.05671,98.89168,99.47571,98.85216,97.74575,96.40022,95.42697,95.08777,94.97285,95.63898,96.56471,97.41671,98.03729,97.96942,..,..
